Product_url,Title,Brand,MRP,ASP,Availability,Image_url,About_this_item,Rating,Total_rating,On_fresh
https://www.amazon.in/dp/B013P5VROE,"        Real Activ 100% Orange Fruit Juice - 1L | No Added Sugars & Preservatives | Rich in Vitamin C | Goodness of Best Oranges | Tasty, Refreshing & Energizing Fruit Drink       ",1,155,135,  In Stock  ,https://m.media-amazon.com/images/I/717GzS1P-uL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    No Added Sugar - The juices are not added with any sweeteners (artificial or nutritive) to keep it pure and natural.    No Added Colours - Be assured of no harmful chemical in your juice, so that all you get is health and taste. The colour of the juice is as natural as the fruit itself.    No Added Preservatives - Réal Activ's Tetra Pak technology keeps the juices fresh for 6 months. Hence there is no need to add any harmful ingredient, keeping your juice natural.    100% Juice Content - Réal Activ juices are made from concentrated fruit extracts, with the same amount of water as found in the original fruit. So all you get is pure fruit.    
 ", 4.2 ,5189 ,Yes
https://www.amazon.in/dp/B071YCHCN1,"        Cadbury Hot Chocolate Drink Powder Mix, 200 g       ",Cadbury,,,  In Stock  ,https://m.media-amazon.com/images/I/71dS4yVI6fL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    Authentic chocolate taste that is a joy to every tongue    Perfect way to make milk enjoyable for your children    
 ", 4.3 ,6115 ,Yes
https://www.amazon.in/dp/B0BD48NHKH,"        Coca Cola Coke Zero Sugar Cold drink | Soft Drink with No Calories | Zero Sugar Drink | Recyclable Can, 300 ml (Pack of 6)       ",Coca-Cola,240,199,Out of stock,"https://m.media-amazon.com/images/I/71CrCKPIZdL._SX569_PIbundle-6,TopRight,0,0_AA569SH20_.jpg"," 
 About this item    ZERO SUGAR: Coca-Cola Zero comes in a new and real Coca-Cola taste without the sugar and calories    CRISP TASTE: Enjoy the same crisp and great taste of Coca-Cola but with zero sugar    IDEAL FOR: This zero sugar drink is ideal for calorie-conscious people    BEST ENJOYED: Coca-Cola Zero Sugar is best enjoyed ice-cold for maximum refreshment    RECYCLABLE PACKAGING: Coca-Cola cans are 100% recyclable, ensuring environmental sustainability    
 ", 4.3 ,2218 ,No
https://www.amazon.in/dp/B087XKGXPN,        Tropicana Slice 1.75 L       ,,99,84,Out of stock,https://m.media-amazon.com/images/I/61lJb01HekL._SX522_.jpg,"         This is a Vegetarian product.     Slice is a refreshing Mango Drink which celebrates the taste of mangoes    Tropicana’s fruit expertise and Slice’s taste perfection have come together and Slice is now Tropicana Slice.    Experience a bite of mango in every sip    
 ", 4.1 ,435 ,No
https://www.amazon.in/dp/B09LMMMDS1,"        Dabur Vita - 500g Jar | Chocolate Health Drink for Physical Growth, Bone & Muscle Growth, Brain Health | Nutrition Drink for Wholesome Growth | Power of 30+ Ayurvedic Health Boosters       ",DABUR,,,  In Stock  ,https://m.media-amazon.com/images/I/61g5ghTJD0L._SX425_.jpg," 
 About this item    NUTRITIOUS: Dabur Vita is a nutritious food supplement that contains a balanced mix of essential vitamins and minerals, providing the body with the nutrients it needs.    INSTANT ENERGY: The product is designed to provide instant energy to the body, helping to boost stamina and improve overall performance.    DELICIOUS TASTE: Dabur Vita comes in a delicious chocolate flavor that is loved by people of all ages, making it an enjoyable way to supplement your daily nutrition.    HELPS IMPROVE IMMUNITY: The product contains a range of vitamins and minerals that help improve immunity, protecting the body against diseases and infections.    PROMOTES GROWTH : Dabur Vita being enriched in 30+ Ayurvedic Herbs helps in bone health, muscular growth as well as supports brain health    
 ", 4.3 ,3434 ,Yes
https://www.amazon.in/dp/B09N3WCDWR,"        Bisleri Limonata Limey Minty cooler, 160ml Bottle       ",Bisleri,10.,10.,  In Stock  ,https://m.media-amazon.com/images/I/61rFjQsdPtL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Clear drink with flavor of lime    Traditional flavour and taste    It is light, sparkling, and makes for the perfect thirst quencher    Bisleri limonata offers a refreshing taste in every sip    No added artificial flavours    
 ", 3.8 ,143 ,Yes
https://www.amazon.in/dp/B01KLTY88O,"        Nescafé Ready To Drink Coffee Flavoured Milk, Iced Latte, 180 ml Tetra Pack       ",Nescafe,45.,45.,  In Stock  ,https://m.media-amazon.com/images/I/71O4reZ6UBL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    The signature taste of cold coffee by NESCAFÉ, with a twist of Latte    Great anytime drink for when you need an energy boost    Experience a mellower, richer coffee in every sip    Also available in Intense Café    
 ", 4.4 ,1074 ,Yes
https://www.amazon.in/dp/B07FS7C7B8,"        Cadbury Bournvita Chocolate Health Drink, 2 kg       ",BOURNVITA,,,  In Stock  ,https://m.media-amazon.com/images/I/71foBxdA7tL._SX569_.jpg,"         This is a Vegetarian product.   
 About this item    Cadbury Bournvita is a nutrition brand with a 75-year legacy in India.    Strength Every Day+ Bournvita is a scientifically designed formula, crafted by nutritionists with a bundle of nutrients that are known to support Physical strength (Calcium, Vitamin D and Magnesium are known to maintain Bone and Muscle health); Mental Strength (Iron, lodine and Zinc which help in normal cognitive functions); Immune strength (Vitamin C, Vitamin D, Zinc and Iron to support the immune functions). Thus, supporting strength and providing high energy.    2 serves daily as a part of balanced diet & healthy lifestyle, when prepared as per instructions for use given on the pack.    50% of Daily Vitamin Do o2 serves of Bournvita provides 50% RDA of Vitamin D (Recommended Dietary Allowance requirement for children (7-9 years), ICMR -NIN, 2020)    Bournvita chocolate drink to be consumed as a part of a daily balanced diet and healthy lifestyle.    
 ", 4.4 ,30448 ,Yes
https://www.amazon.in/dp/B094K92TZY,"        Paper Boat Swing Lush Lychee Juice, Litchi Drink Enriched with Vitamin D, No Gmos, 600 ml       ",1,40.00,38.,  In Stock  ,https://m.media-amazon.com/images/I/51GGuZse4CL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    All of the juiciness of lychee plus the added goodness of vitamin D. Each serve of swing lush lychee takes care of 50% of your daily vitamin D requirement    Swing lush lychee is a source of ascorbic acid that gives this drink its vitamin c properties, and well, You know just how good that is!    A drink that knows what's good for you, lush lychee does not contain any GMOs and this food by its nature is gluten-free    600 ml Pouch    
 ", 4.1 ,1758 ,Yes
https://www.amazon.in/dp/B08GKGWDCK,"        Sprite Soft Drink, 250ml       ",Sprite,20.,20.,  In Stock  ,https://m.media-amazon.com/images/I/61ci3V5J-5L._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    <br>Grab a refreshing, clear Sprite for complete refreshment<br>    <br>Get instant energy and charge your body<br>    <br>This sparkling drink is meant to satisfy your thirst<br>    <br>Sprite always keeps you refreshed, even on the go<br>    <br>No added preservatives<br>    <br>item_weight:270 g<br>    
 ", 4.3 ,208 ,Yes
https://www.amazon.in/dp/B01B7FHOPK,"        Complan Nutrition and Health Drink Royale Chocolate 750g, Refill pack with power of 100% Milk Protein and contrains 34 Vital Nutrients       ",Complan,,,  In Stock  ,https://m.media-amazon.com/images/I/71sXPF1lSUL._SX569_.jpg," 
 About this item    Complan is a nutrition & health drink for kids with clinically proven formula that supports concentration & memory & delivers 2X faster growth    Contains 100% milk protein which is a high quality protein. Use it to make healthy protein drink for kids    Nutrients like Iodine, Iron & Vitamin B12 helps in brain development & its functioning.    Nutrients like Vitamin A, E & C supports immune function.    
 ", 4.3 ,4264 ,Yes
https://www.amazon.in/dp/B07G1CYKQV,"        Thums Up Soft Drink Can, 300 ml       ",Thums Up,40.00,37.,  In Stock  ,https://m.media-amazon.com/images/I/41HTTOD2I6L._SX300_SY300_QL70_FMwebp_.jpg,"         This is a Vegetarian product.   
 About this item    STRONG TASTE: Refresh yourself with the strong taste of Thums Up;SPICY & FIZZY: This strong, spicy and fizzy cold drink is designed to suit your palate    TASTE THE THUNDER: Bring out the adventurous side of you with the thunderous taste of Thums Up drink;CREATE AND ENJOY MOMENTS: Enjoy this beverage with family, friends and relive the joy of togetherness    ON-THE GO BEVERAGE: Enjoy the strong taste of Thums Up soft drink on the go, with meals or at parties; RECYCLABLE PACKAGING: Thums UP cans are 100% recyclable, ensuring environmental sustainability    COMMONLY SEARCHED TOPICS: thums up, thums up drink, thums up soft drink, thums up cold drink, thums up can, thums up in fresh    Item Form: Liquid; Material Features: Vegetarian; Flavor Name: Cola;    item_form:liquid    material_features:vegetarian    flavor_name:cola    
 ", 4.4 ,839 ,Yes
https://www.amazon.in/dp/B0BRKYH31J,"        catch Shikanji Masala 1250 Ml Pet Bottle, Vegetarian       ",catch,75.00,38.,  In Stock  ,https://m.media-amazon.com/images/I/61ceWiQaIhL._SX522_.jpg," 
 About this item    CATCH SPECIAL DRINK    
 ", 4.0 ,82 ,Yes
https://www.amazon.in/dp/B08JQFB5Q4,"        Catch JIRA Digestive with Lemon Juice, 200 ml Pet Bottle       ",catch,10.,10.,  In Stock  ,https://m.media-amazon.com/images/I/71ncZYI34YL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    A perfect summer drink that is tasty and enjoyable    The extract of lemon boosts the digestive property of the drink    
 ", 4.1 ,196 ,Yes
https://www.amazon.in/dp/B0BGLR5JJY,"        Fresca Hazam jeera, 160 ml Pet Bottle       ",Fresca,12.00,9.,  In Stock  ,https://m.media-amazon.com/images/I/515Nt8PO4ML._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    Product 2: Country of Origin: India    Product 1: The 6 layer protection of Tetra Pak keeps juice fresh and healthy    Product 1: Not from concentrate    Contains 2 tetra packs of B Natural Mixed Fruit 1 L juice    Made from a mix of delicious pulpy fruits    
 ", 3.8 ,57 ,Yes
https://www.amazon.in/dp/B0BRKXYRPL,"        catch Jira 1250 Millilitre Pet Bottle, Vegetarian       ",catch,75.00,38.,  In Stock  ,https://m.media-amazon.com/images/I/61qddW4FvwL._SX522_.jpg," 
 About this item    CATCH SPECIAL DRINK    
 ", 4.2 ,71 ,Yes
https://www.amazon.in/dp/B0BD8GSN39,"        Limca Soft Drink | Cold Drink with Lime ‘n’ Lemoni Flavour | Lemon Drink with Fizz |PET Bottle, 1 L       ",Limca,50.,50.,  In Stock  ,https://m.media-amazon.com/images/I/61OVoWc8e6L._SX425_.jpg," 
 About this item    LIME ‘N’ LEMONI FLAVOUR: Quench your thirst with refreshing lime ‘n’ lemoni flavour    SHARP FIZZ: Lift up your spirits with Limca’s sharp fizz and refreshing flavour    AN ODE TO THE DOERS: Limca celebrates those who sweat it out and keep moving forward    RECYCLABLE BOTTLE: It comes in recyclable packaging thus ensuring environmental stability    COMMONLY SEARCHED TOPICS: limca, limca soft drink, limca cold drink, limca in fresh    
 ", 4.4 ,71 ,Yes
https://www.amazon.in/dp/B00ZOZ5M4U,"        Schweppes Drink, Ginger Ale, 300ml       ",Schweppes,60.00,52.,  In Stock  ,https://m.media-amazon.com/images/I/61jLLcZF4PL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    Refreshing and distinctive taste    Made with real ginger for a crisp, clean refreshing ginger ale    Natural ginger flavor and other flavors    material_features:vegetarian    
 ", 4.4 ,932 ,Yes
https://www.amazon.in/dp/B0BRKXJY61,"        catch Spring Cola 1250 Ml Pet Bottle, Vegetarian       ",catch,75.00,38.,  In Stock  ,https://m.media-amazon.com/images/I/61d4aKFtsCL._SX522_.jpg," 
 About this item    CATCH SPECIAL DRINK    
 ", 3.8 ,76 ,Yes
https://www.amazon.in/dp/B08ZYPWBSQ,"        Catch Shikanji Masala, 200ml       ",catch,10.,10.,  In Stock  ,https://m.media-amazon.com/images/I/61XkzWJr6RL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Made with high quality ingredients    This beverage can do wonders for your digestion    Shikanji is an excellent cooling agent    Nutrient boost, shikanji is a store of nutrients    No added preservatives    
 ", 3.9 ,147 ,Yes
https://www.amazon.in/dp/B0BRKZJC6D,        Catch sparkling apple 1250 ml Pet Bottle       ,catch,75.00,38.,  In Stock  ,https://m.media-amazon.com/images/I/61Uu3Ed70pL._SX522_.jpg," 
 About this item    CATCH SPECIAL DRINK    
 ", 3.8 ,49 ,Yes
https://www.amazon.in/dp/B09HCK75DW,        Coolberg Cranberry Non-Alcoholic Beer 330Ml Each Glass Bottle (Pack of 1)       ,Fresh Produce,89.00,84.,  In Stock  ,https://m.media-amazon.com/images/I/5151AraefZL.jpg,"         This is a Vegetarian product.   
 About this item    Energy - 46.13 kcal | Protein - 0.42 g | Carbohydrates - 11.09 g | Sugar - 11 g | Fat 0.1 g    Ingredients - Carbonated Water, Sugar, Barley Malt, Herbs, Added Flavor - Cranberry    Flavors Available - Malt, Mint, Ginger, Cranberry, Peach, Strawberry & Assorted    Coolberg drinks go well all food cuisines. Popular combinations are with Pizza, Pasta, Biryani, Chinese, Dosa, Burgers, etc.    Coolberg is consumed in celebrations and get togethers. It can be consumed by entire family as it is also suitable for kids and elderly as well.    
 ", 4.3 ,38 ,Yes
https://www.amazon.in/dp/B0073RO3ME,        MTR Badam Drink Mix Pet Jar 500g       ,MTR,275,245,  In Stock  ,https://m.media-amazon.com/images/I/61vYtMK+ELL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    With real badam bits and real kesar    Use with hot or cold milk    Country of Origin: India    Item Form: Powder; Material Features: Vegetarian    
 ", 4.3 ,3636 ,Yes
https://www.amazon.in/dp/B01DLPQJD2,"        Horlicks Health & Nutrition Drink for Kids, 750g Refill Pack | Classic Malt Flavor | Supports Immunity & Holistic Growth | Health Mix Powder       ",Horlicks,399,349,  In Stock  ,https://m.media-amazon.com/images/I/61DZ+zx2EKL._SX425_.jpg," 
 About this item    PROVIDES IMMUNITY: Horlicks children health drink contains a range of important nutrients for supporting immunity. This nutrition drink for kids contains essential vitamins, minerals, antioxidants, and probiotics, which help give the body the support it needs to fight infections.    CLINICALLY PROVEN GROWTH: Horlicks health mix powder have been clinically proven to improve 5 signs of growth. This means that this kids nutrition drink comprises vital nutrients that are important in promoting all-encompassing growth, such as height, weight, strength, concentration, and immunity.    TALLER, STRONGER, SHARPER: The Horlicks protein drink for kids is clinically proven to make kids taller, stronger, and sharper by providing essential nutrients such as protein, calcium, vitamin D, iron, and B vitamins that support healthy physical growth, cognitive function, and immune health.    IMPROVES THE POWER OF MILK: When added to milk, Horlicks enhances its nutritional value by providing essential vitamins and minerals for healthy child growth and development. The health mix powder contains calcium, vitamin D, and protein that are essential for strong bones and muscles.    BIO-AVAILABLE NUTRIENTS: The nutrition drink for kids contains bio-available nutrients that are easily absorbed by the body and carried to all body parts through the bloodstream. This means that the nutrients in Horlicks are readily available for the body to use.    IN 4 EXCITING FLAVOURS: Horlicks brings you 4 delicious and exciting flavours for this kids nutrition drink to make sure your child enjoys every sip. Say goodbye to fuss about drinking milk when you can mix it with Classic malt, Chocolate, Elaichi or Kesar Badam. Enjoy it hot or cold!    
 ", 4.4 ,19155 ,Yes
https://www.amazon.in/dp/B0CHYSN2P1,        Prime Hydration Drink Sports Is Loaded With Electrolytes With Zero added sugar By ksi & Logan Paul 500 ml (ICE POP)       ,Generic,"1,699",495,Out of stock,https://m.media-amazon.com/images/I/41GuVnMtnXL._SX425_.jpg, , 3.2 ,8 ,No
https://www.amazon.in/dp/B00FKDRL4A,"        FANTA®️ Orange Flavored Cold Drink | Soft Drink with Added Orange Flavour | Delicious Orangey Flavor| Recyclable Can, 300 ml       ",Fanta,40.00,37.,  In Stock  ,https://m.media-amazon.com/images/I/61poKU36b6L._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    ADDED ORANGE FLAVOUR: Your favourite FANTA is now more orangey with an added orange flavour    DELICIOUSLY REFRESHING: Refresh yourself with the delicious orangey flavour of FANTA soft drink    VIBRANT COLOUR: The vibrant colour of FANTA cold drink brings out your bright and playful side    TINGLING BUBBLES: The tingling bubbles set the spirit free encouraging one to have fun    MAKES LIFE FUN: FANTA turns dull moments into colourful moments, letting one enjoy life to the fullest    RECYCLABLE PACKAGING: This orange drink comes in recyclable packaging ensuring environmental sustainability    
 ", 4.3 ,969 ,Yes
https://www.amazon.in/dp/B09WMRS263,"        Fanta Orange Flavored Cold Drink | Soft Drink With Added Orange Flavour | Delicious Orangey Flavor| Pet Bottle, 1 L, Vegetarian       ",Fanta,50.,50.,  In Stock  ,https://m.media-amazon.com/images/I/61CuxkPsFfL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    ADDED ORANGE FLAVOUR: Your favourite FANTA is now more orangey with an added orange flavour    DELICIOUSLY REFRESHING: Refresh yourself with the delicious orangey flavour of FANTA soft drink    VIBRANT COLOUR: The vibrant colour of FANTA cold drink brings out your bright and playful side    TINGLING BUBBLES: The tingling bubbles set the spirit free encouraging one to have fun    MAKES LIFE FUN: FANTA turns dull moments into colourful moments, letting one enjoy life to the fullest    
 ", 4.4 ,3843 ,Yes
https://www.amazon.in/dp/B0BCW94CMW,"        Sprite Lemon-Lime Flavoured Cold Drink | Refreshing Taste | Clear Soft Drink with No Added Colours | PET Bottle, 1 L       ",Sprite,50.,50.,  In Stock  ,https://m.media-amazon.com/images/I/61jXq3Kqo2L._SX522_.jpg," 
 About this item    Clear out all the pressure of the week with Sprite's clear, crisp lemon-lime flavour    Sprite cold drink tastes best when chilled    It is a caffeine-free soft drink with no added color    Sprite soft drink comes in recyclable bottles    COMMONLY SEARCHED TERMS: sprite, sprite soft drink, sprite cold drink, soft drinks in pantry, sprite can, soft drinks    
 ", 4.4 ,28 ,Yes
https://www.amazon.in/dp/B08GKG9CFF,"        Thums Up Soft Drink, 250ml       ",Thums Up,20.,20.,  In Stock  ,https://m.media-amazon.com/images/I/71ZMiZ-4L2L._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    <br>Contains no fruit;<br>Get instant energy and charge your body    <br>Contains caffeine;<br>No added preservatives    <br>Sweetened carbonated beverage    <br>material_features:Vegetarian; <br>item_form:Liquid    Flavor Name: Cola    
 ", 4.3 ,227 ,Yes
https://www.amazon.in/dp/B084P31NVL,"        Fanta Soft Drink - Orange, 180ml       ",Fresh Produce,25.,25.,  In Stock  ,https://m.media-amazon.com/images/I/81mX2DV4hNL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Sweetened carbonated beverage    Refreshing drink    Keeps the fun alive by inspiring you fresh    
 ", 4.4 ,27 ,Yes
https://www.amazon.in/dp/B0C6K75QFC,"        Open Secret Energy Drink - 250ml Pack of 6 | Energy Drink for Stamina, Endurance & Performance| No Preservative| Vitamin C Rich Goosemberry, Shatavri Extract (Lemon)       ",Open Secret,120,90,Out of stock,"https://m.media-amazon.com/images/I/413qJ0DSrrL._SX522_PIbundle-6,TopRight,0,0_AA522SH20_.jpg"," 
 About this item    Open Secret Energy Drink is available in a convenient 250ml size, perfect for on-the-go consumption or during physical activities that require an energy boost.    This energy drink is specifically formulated to enhance stamina, endurance, and performance. It provides a quick and efficient way to replenish energy levels, making it suitable for athletes, fitness enthusiasts, or anyone needing an extra boost.    One notable feature of Open Secret Energy Drink is its lack of preservatives. By eliminating preservatives, this beverage offers a more natural and healthier option compared to many other energy drinks    The energy drink contains a rich source of Vitamin C derived from Gooseberry, also known as Amla. Vitamin C is a powerful antioxidant that helps support the immune system and overall well-being.    Additionally, the drink includes Shatavari extract. Shatavari is an herb traditionally used in Ayurvedic medicine known for its adaptogenic properties, which may help the body adapt to stress and promote vitality.    
 ",,,No
https://www.amazon.in/dp/B0963TYPBX,"        Sting Energy Drink Bottle, 250 ml       ",Sting,,,Out of stock,https://m.media-amazon.com/images/I/71d3opI7ZLL._SY445_.jpg,"         This is a Vegetarian product.   
 About this item    Enjoy Sting energy â€“ Now in India    Sting â€“ electrifying energy. Ultimate taste    It contains caffeine, tourine & B-vitamins that stimulates the mind and energizes the body    material_features:vegetarian    
 ", 4.1 ,305 ,No
https://www.amazon.in/dp/B0030GZ63M,        Horlicks Health and Nutrition drink - 500 g Pet Jar (Chocolate flavor)       ,Horlicks,225,225,  In Stock  ,https://m.media-amazon.com/images/I/51vePnCvOfL._SX425_.jpg," 
 About this item    Calseal Formula    Bone Nutrition Specialist    Nutrients For Strong Bones    100% Rda Of Calcium    100% Rda Of Vitamins D & K2    No Added Sugar    Calseal Formula    
    Bone Nutrition Specialist Nutrients For Strong Bones 100% Rda Of Calcium 100% Rda Of Vitamins D & K2 No Added Sugar   Show More  ", 4.3 ,3046 ,Yes
https://www.amazon.in/dp/B079GX9DDF,"        Kinley Club Soda, 750 ml       ",Kinley,20.,20.,  In Stock  ,https://m.media-amazon.com/images/I/61DD7FiE82L._SX569_.jpg,"         This is a Vegetarian product.   
 About this item    Gives extra punch    It gives a degree of 'fizz'    Essential ingredient in cocktails    It can be used to top off the drink    item_form:liquid    form_factor:liquid    material_features:vegetarian    
 ", 4.4 ,8076 ,Yes
https://www.amazon.in/dp/B08K3GV8Q3,"        Epigamia Almond Drink- Unsweetened, 1 Litre| Dairy Free       ",epigamia,325.00,260.,  In Stock  ,https://m.media-amazon.com/images/I/51OjlZp-CbL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Plant based    Gluten free    Rich in calcium & vitamins    No preservatives    No added sugar    Keto    
 ", 3.9 ,1610 ,Yes
https://www.amazon.in/dp/B08DV93FMD,"        Sprite Soft Drink - Lime, 180ml       ",Fresh Produce,25.,25.,  In Stock  ,https://m.media-amazon.com/images/I/41U846KRLnL._SX300_SY300_QL70_FMwebp_.jpg,"         This is a Vegetarian product.   
 About this item    Refreshing drink    No added artificial colours    No added preservatives    Rich in taste    
 ", 4.4 ,87 ,Yes
https://www.amazon.in/dp/B07KDQV7XV,"        HN Herbalife Nutrition Afresh Energy Drink (Lemon Flavour, 50 g) -Combo Pack of 2       ",Herbalife,"1,696",964.,Out of stock,"https://m.media-amazon.com/images/I/51wipWT3wBL._SX425_PIbundle-2,TopRight,0,0_SX425SY310SH20_.jpg"," 
 About this item    Get 50 g Each    Pack of 2    Very useful product    Item Form: Powder ; Ingredients: Ingredients : Whole Wheat Flour 55% Approx., Gum Arabic & Asafoetida    
 ", 4.1 ,8539 ,No
